Age,Race,Sex,Charge,Bond,Duration_Jail
25,Black,M,ADC PAROLE VIOLATED,0.0,-1
25,Black,M,FAILURE TO PAY FINES AND COST,0.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,COURTESY/CONTRACT HOLD,0.0,-1
25,Black,M,HOLD FOR OTHER DEPT,0.0,-1
25,Black,M,HOLD FOR OTHER DEPT,0.0,-1
33,White,M,FAILURE TO APPEAR,50000.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
41,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
41,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
44,White,M,HOLD FOR OTHER DEPT,1500.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,PAROLE VIOLATION,0.0,-1
44,White,M,HOLD FOR OTHER DEPT,0.0,-1
44,White,M,HOLD FOR OTHER DEPT,0.0,-1
38,Hispanic,F,DELIVERY OF METHAMPHETAMINE OR COCAINE(2   Counts),2500.0,-1
38,Hispanic,F,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
38,Hispanic,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
38,Hispanic,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,Hispanic,F,RULE 8.1 HEARING,0.0,-1
38,Hispanic,F,HOLD FOR OTHER DEPT,0.0,-1
38,Hispanic,F,POSSESSION OF CONTROLLED SUBSTANCE(2   Counts),0.0,-1
33,White,M,VIOLATION OF PROBATION,2500.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
33,White,M,CONTEMPT OF COURT,650.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
33,White,M,HOLD FOR OTHER DEPT,0.0,-1
33,White,M,HOLD FOR OTHER DEPT,0.0,-1
24,White,M,FAILURE TO APPEAR,50000.0,-1
24,White,M,RULE 8.1 HEARING,0.0,-1
24,White,M,HOLD FOR OTHER DEPT,0.0,-1
24,White,M,FAILURE TO APPEAR,0.0,-1
24,White,M,RULE 8.1 HEARING,0.0,-1
42,White,M,COURTESY/CONTRACT HOLD,0.0,-1
42,White,M,HOLD FOR OTHER DEPT,0.0,-1
45,White,M,BREAKING OR ENTERING (THEFT FROM VEHICLE,0.0,-1
45,White,M,PUBLIC INTOXICATION,0.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
45,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
45,White,M,THEFT OF PROPERTY,10000.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
45,White,M,FAILURE TO APPEAR,50000.0,-1
45,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
45,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
45,White,M,CRIMINAL TRESPASS / PREMISES,0.0,-1
45,White,M,PUBLIC INTOXICATION,0.0,-1
45,White,M,FAILURE TO APPEAR,0.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
53,White,M,HOLD FOR OTHER DEPT,0.0,-1
53,White,M,COURTESY/CONTRACT HOLD,0.0,-1
60,White,M,ACT 309 TRUSTY,0.0,-1
24,Black,M,THEFT BY RECEIVING,2500.0,-1
24,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
24,Black,M,RULE 8.1 HEARING,0.0,-1
24,Black,M,THEFT OF PROPERTY,685.0,-1
24,Black,M,RULE 8.1 HEARING,0.0,-1
24,Black,M,VIOLATION OF PROBATION,2500.0,-1
24,Black,M,RULE 8.1 HEARING,0.0,-1
27,White,F,FAILURE TO APPEAR(2   Counts),50000.0,-1
27,White,F,RULE 8.1 HEARING,0.0,-1
27,White,F,HOLD FOR OTHER DEPT,0.0,-1
40,Black,M,ACT 309 TRUSTY,0.0,-1
30,Black,M,INTERNET STALKING OF A CHILD,25000.0,-1
30,Black,M,RULE 8.1 HEARING,0.0,-1
30,Black,M,PAROLE VIOLATION,0.0,-1
36,White,F,CONTEMPT OF COURT,0.0,-1
36,White,F,COMMITTED -DCC,0.0,-1
27,White,M,TERRORISTIC THREATENING,25000.0,-1
27,White,M,DOMESTIC BATTERING - 3RD DEGREE,0.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
27,White,M,CIVIL MATTER,0.0,-1
27,White,M,CIVIL MATTER,0.0,-1
34,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
34,Black,M,CARRYING CERTAIN PROHIBITED WEAPONS,0.0,-1
34,Black,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
34,Black,M,RULE 8.1 HEARING,0.0,-1
34,Black,M,ACT 570 COMMITMENT,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,5000.0,-1
34,Black,M,THEFT OF PROPERTY,0.0,-1
34,Black,M,FLEEING,0.0,-1
34,Black,M,RULE 8.1 HEARING,0.0,-1
34,Black,M,PAROLE VIOLATION,0.0,-1
27,Hispanic,M,ACT 309 TRUSTY,0.0,-1
59,Black,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
59,Black,M,RULE 8.1 HEARING,0.0,-1
59,Black,M,FAILURE TO APPEAR,75000.0,-1
59,Black,M,HOLD FOR OTHER DEPT,0.0,-1
59,Black,M,HOLD FOR OTHER DEPT,0.0,-1
59,Black,M,HOLD FOR OTHER DEPT,0.0,-1
59,Black,M,HOLD FOR OTHER DEPT,0.0,-1
59,Black,M,MISD COMM,0.0,-1
23,White,M,CONTEMPT OF COURT,175000.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,50000.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
23,Black,F,ACT 309 TRUSTY,0.0,-1
46,White,M,FAILURE TO APPEAR,0.0,-1
46,White,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
46,White,M,RULE 8.1 HEARING,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
46,White,M,PAROLE VIOLATION,0.0,-1
46,White,M,THEFT OF PROPERTY,0.0,-1
46,White,M,FRAUDULENT USE OF A CREDIT CARD / OTHER,0.0,-1
46,White,M,RULE 8.1 HEARING,0.0,-1
46,White,M,COMMITTED -DCC,0.0,-1
46,White,M,THEFT BY RECEIVING,0.0,-1
46,White,M,PAROLE VIOLATION,0.0,-1
46,White,M,COMMITTED -DCC,0.0,-1
46,White,F,BACK FOR COURT,0.0,-1
46,White,F,FAILURE TO APPEAR,75000.0,-1
46,White,F,VIOLATION OF PROBATION,2500.0,-1
46,White,F,RULE 8.1 HEARING,0.0,-1
46,White,F,HOLD FOR OTHER DEPT,0.0,-1
46,White,F,HOLD FOR OTHER DEPT,0.0,-1
49,Black,M,PAROLE VIOLATION,0.0,-1
49,Black,M,FAILURE TO APPEAR,100000.0,-1
49,Black,M,RULE 8.1 HEARING,0.0,-1
49,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,2500.0,-1
49,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
49,Black,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
49,Black,M,RULE 8.1 HEARING,0.0,-1
49,Black,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
35,Black,F,MURDER - 1ST DEGREE,100000.0,-1
35,Black,F,RULE 8.1 HEARING,0.0,-1
35,Black,F,FAILURE TO PAY FINES AND COST,0.0,-1
30,Black,M,DWI,2000.0,-1
30,Black,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
30,Black,M,OPEN CONTAINER,0.0,-1
30,Black,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
30,Black,M,DRIVING LEFT OF CENTER,0.0,-1
30,Black,M,IMPROPER SAFETY EQUIPMENT,0.0,-1
30,Black,M,VIOL IMPLIED CONSENT,0.0,-1
30,Black,M,RULE 8.1 HEARING,0.0,-1
44,White,M,RAPE -FORCIBLE FONDLING,25000.0,-1
44,White,M,SEXUAL ASSAULT 2ND DEGREE,0.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,CIVIL MATTER,0.0,-1
44,White,M,CIVIL MATTER,0.0,-1
26,None,M,THEFT BY RECEIVING,1500.0,-1
26,None,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
26,None,M,THEFT BY RECEIVING,0.0,-1
26,None,M,RULE 8.1 HEARING,0.0,-1
26,None,M,VIOLATION OF PROBATION,5000.0,-1
26,None,M,RULE 8.1 HEARING,0.0,-1
26,None,M,HOLD FOR OTHER DEPT,0.0,-1
59,White,M,COURTESY/CONTRACT HOLD,0.0,-1
59,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
59,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
59,White,M,FURNISHING PROHIBITED ARTICLES,0.0,-1
47,White,M,AGGRAVATED ASSAULT ON A FAMILY OR HOUSEH,0.0,-1
47,White,M,FALSE IMPRISONMENT - 1ST DEGREE,0.0,-1
47,White,M,VIOL. CONDITIONS OF BOND,0.0,-1
33,White,M,THEFT OF PROPERTY,1500.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
33,White,M,THEFT OF PROPERTY,7500.0,-1
33,White,M,INTERFERENCE W CUSTODY,0.0,-1
33,White,M,FAILURE TO APPEAR,0.0,-1
33,White,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
33,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
33,White,M,FLEEING,0.0,-1
33,White,M,RECKLESS DRIVING,0.0,-1
33,White,M,LEAVING THE SCENE/PROPERTY DAMAGE,0.0,-1
33,White,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
33,White,M,FAILURE TO APPEAR,0.0,-1
33,White,M,MISD COMM,0.0,-1
69,White,M,RAPE / SEXUAL INTERCOURSE(2   Counts),250000.0,-1
69,White,M,SEXUAL INDECENCY WITH A CHILD(2   Counts),0.0,-1
69,White,M,RULE 8.1 HEARING,0.0,-1
69,White,M,SEXUAL ASSAULT 2ND DEGREE(2   Counts),0.0,-1
20,White,M,FAILURE TO APPEAR,50000.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,FAILURE TO APPEAR,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,FAILURE TO APPEAR,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,MISD COMM,0.0,-1
60,Hispanic,M,SEXUAL ASSAULT 3RD DEGREE,0.0,-1
60,Hispanic,M,ASSAULT ON FAMILY MEMBER 3RD,0.0,-1
60,Hispanic,M,FALSE IMPRISONMENT - 2ND DEGREE,0.0,-1
60,Hispanic,M,INTERFERENCE WITH EMERGENCY COMMUNICATIO,0.0,-1
60,Hispanic,M,RULE 8.1 HEARING,0.0,-1
60,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
60,Hispanic,M,SEXUAL ASSAULT 2ND DEGREE,10000.0,-1
60,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,DWI,0.0,-1
39,White,M,DRIVING ON SUSPENDED FOR DWI,0.0,-1
39,White,M,NO PROOF OF INSURANCE,0.0,-1
39,White,M,FAILURE TO REG. VEH.,0.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,DWI,0.0,-1
39,White,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,COURTESY/CONTRACT HOLD,0.0,-1
30,White,M,PAROLE VIOLATION,0.0,-1
35,White,F,CONTEMPT OF COURT,175000.0,-1
23,White,M,THEFT OF PROPERTY  MOTOR VEHICLE(4   Counts),10000.0,-1
23,White,M,CRIMINAL TRESPASS / PREMISES,0.0,-1
23,White,M,THEFT BY RECEIVING,0.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,THEFT OF PROPERTY(2   Counts),0.0,-1
23,White,M,BREAKING OR ENTERING (THEFT FROM VEHICLE(2   Counts),0.0,-1
23,White,M,BURGLARY / RESIDENTIAL,3500.0,-1
23,White,M,THEFT OF PROPERTY  MOTOR VEHICLE,0.0,-1
23,White,M,THEFT OF PROPERTY,0.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,BREAKING OR ENTERING (THEFT FROM VEHICLE,5000.0,-1
23,White,M,THEFT OF PROPERTY,0.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
23,White,M,THEFT OF PROPERTY,0.0,-1
23,White,M,BREAKING OR ENTERING ( BUILDING),0.0,-1
23,White,M,POSSESSION OF CONTROLLED SUBSTANCE(3   Counts),2500.0,-1
23,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,M,ADC COMMITTED,0.0,-1
35,White,M,FAILURE TO APPEAR,0.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
39,White,F,FAILURE TO PAY FINES AND COST,0.0,-1
39,White,F,FAILURE TO APPEAR,0.0,-1
39,White,F,RULE 8.1 HEARING,0.0,-1
39,White,F,HOLD FOR OTHER DEPT,0.0,-1
39,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
39,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
39,White,F,RULE 8.1 HEARING,0.0,-1
39,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
39,White,F,COMMITTED -DCC,0.0,-1
25,White,M,THEFT BY RECEIVING,0.0,-1
25,White,M,THEFT OF PROPERTY (SHOPLIFTING),0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,M,EXPIRED DRIVERS LIC,0.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
25,White,M,HOLD FOR OTHER DEPT,0.0,-1
25,White,M,ADC COMMITTED,0.0,-1
35,White,F,POSSESSION OF CONTROLLED SUBSTANCE,125000.0,-1
35,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,F,FAILURE TO APPEAR,0.0,-1
30,White,F,ACT 309 TRUSTY,0.0,-1
28,White,F,FAILURE TO APPEAR,200000.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
28,White,F,HOLD FOR OTHER DEPT,0.0,-1
28,White,F,HOLD FOR OTHER DEPT,0.0,-1
50,White,M,PAROLE VIOLATION,0.0,-1
50,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,THEFT BY RECEIVING,0.0,-1
31,Black,M,BURGLARY / RESIDENTIAL,5000.0,-1
31,Black,M,THEFT OF PROPERTY  MOTOR VEHICLE,0.0,-1
31,Black,M,THEFT OF PROPERTY,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,FAILURE TO APPEAR,50000.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,FAILURE TO APPEAR,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,THEFT BY RECEIVING,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,HOLD FOR OTHER DEPT,0.0,-1
31,Black,M,FAILURE TO APPEAR,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
29,White,M,PAROLE VIOLATION,0.0,-1
29,White,M,COMMITTED -DCC,0.0,-1
37,White,F,FAILURE TO APPEAR,5000.0,-1
37,White,F,VIOLATION OF SUSPENDED SENTENCE,0.0,-1
37,White,F,RULE 8.1 HEARING,0.0,-1
37,White,F,HOLD FOR OTHER DEPT,0.0,-1
37,White,F,COURTESY/CONTRACT HOLD,0.0,-1
37,White,F,HOLD FOR OTHER DEPT,0.0,-1
23,White,M,FAILURE TO APPEAR,50000.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
27,Black,M,CIRCUIT COURT COMMITMENT,0.0,-1
27,Black,M,FAILURE TO APPEAR,0.0,-1
27,Black,M,RULE 8.1 HEARING,0.0,-1
27,Black,M,FAILURE TO PAY FINES AND COST,0.0,-1
44,White,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
44,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,PAROLE VIOLATION,0.0,-1
44,White,M,VIOLATION OF PROBATION,0.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
20,White,M,FLEEING,5000.0,-1
20,White,M,THEFT BY RECEIVING,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,RECKLESS DRIVING,0.0,-1
20,White,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
20,White,M,DWI,0.0,-1
20,White,M,RUN STOP SIGN,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
24,White,F,THEFT BY RECEIVING,0.0,-1
24,White,F,FRAUDULENT USE OF A CREDIT CARD / OTHER(6   Counts),0.0,-1
24,White,F,RULE 8.1 HEARING,0.0,-1
37,White,F,ACT 309 TRUSTY,0.0,-1
34,White,M,ADC COMMITTED,0.0,-1
32,Black,M,BURGLARY / RESIDENTIAL,0.0,-1
32,Black,M,CRIMINAL MISCHIEF - 1ST DEGREE,0.0,-1
32,Black,M,DOMESTIC BATTERING - 3RD DEGREE,0.0,-1
32,Black,M,ENDANG. WELFARE OF A MINOR 3RD(3   Counts),0.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
32,Black,M,PAROLE VIOLATION,0.0,-1
32,Black,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
32,Black,M,CRIMINAL MISCHIEF - 1ST DEGREE,1700.0,-1
32,Black,M,DOMESTIC BATTERING - 3RD DEGREE,0.0,-1
32,Black,M,ENDANG. WELFARE OF A MINOR 3RD(3   Counts),0.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
39,White,M,FAIL TO REGISTER AS SEX OFFENDER,1500.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,COMMITTED -DCC,0.0,-1
29,White,M,FAILURE TO APPEAR,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
33,White,F,CONTEMPT OF COURT,175000.0,-1
33,White,F,RULE 8.1 HEARING,0.0,-1
33,White,F,HOLD FOR OTHER DEPT,0.0,-1
44,White,M,INTERNET STALKING OF A CHILD,25000.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,FAILURE TO APPEAR,75000.0,-1
44,White,M,RULE 8.1 HEARING,0.0,-1
44,White,M,HOLD FOR OTHER DEPT,0.0,-1
44,White,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,M,VIOLATION OF PROBATION,1000.0,-1
48,White,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,M,HOLD FOR OTHER DEPT,0.0,-1
48,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,2500.0,-1
48,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
48,White,M,RULE 8.1 HEARING,0.0,-1
53,White,M,CONTEMPT OF COURT,3500.0,-1
22,White,M,TERRORISTIC THREATENING,25000.0,-1
22,White,M,DOMESTIC BATTERING - 2ND DEGREE,0.0,-1
22,White,M,PUBLIC INTOXICATION,0.0,-1
22,White,M,DISORDERLY CONDUCT,0.0,-1
22,White,M,INTERFERENCE WITH EMERGENCY COMMUNICATIO,0.0,-1
22,White,M,RULE 8.1 HEARING,0.0,-1
51,White,M,FAILURE TO APPEAR,50000.0,-1
51,White,M,RULE 8.1 HEARING,0.0,-1
51,White,M,FAILURE TO APPEAR,0.0,-1
51,White,M,RULE 8.1 HEARING,0.0,-1
51,White,M,MISD COMM,0.0,-1
51,White,M,FAILURE TO APPEAR,0.0,-1
51,White,M,RULE 8.1 HEARING,0.0,-1
51,White,M,MISD COMM,0.0,-1
27,Black,M,ACT 309 TRUSTY,0.0,-1
49,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,2500.0,-1
49,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
49,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
49,White,M,FURNISHING PROHIBITED ARTICLES,0.0,-1
49,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
49,White,M,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
49,White,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
49,White,M,NO SEAT BELT,0.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
49,White,M,PAROLE VIOLATION,0.0,-1
49,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
49,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
47,White,M,COURTESY/CONTRACT HOLD,250000.0,-1
47,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
34,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,PAROLE VIOLATION,0.0,-1
32,White,M,FINANCIAL IDENTITY FRAUD,0.0,-1
32,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,2500.0,-1
32,White,M,RULE 8.1 HEARING,0.0,-1
32,White,M,HOLD FOR OTHER DEPT,0.0,-1
32,White,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
57,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
57,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
57,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
57,White,M,LOITERING,0.0,-1
57,White,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,PAROLE VIOLATION,0.0,-1
57,White,M,VIOLATION OF SUSPENDED SENTENCE,0.0,-1
57,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
57,White,M,FAILURE TO APPEAR,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,POSSESSION OF CONTROLLED SUBSTANCE,10000.0,-1
21,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,CRIMINAL USE OF PROHIBITED WEAPON,0.0,-1
21,White,M,VIOLATION OF PROBATION,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,75000.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,HOLD FOR OTHER DEPT,50000.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,VIOLATION OF PROBATION,1500.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
38,White,F,ACT 570 COMMITMENT,0.0,-1
38,White,F,HOLD FOR OTHER DEPT,0.0,-1
53,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1000.0,-1
53,Hispanic,M,ACTUAL CONTROL OF VEHICLE,0.0,-1
53,Hispanic,M,OPEN CONTAINER,0.0,-1
53,Hispanic,M,RULE 8.1 HEARING,0.0,-1
53,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,PAROLE VIOLATION,0.0,-1
39,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,1500.0,-1
39,White,M,FLEEING,0.0,-1
39,White,M,OPEN CONTAINER,0.0,-1
39,White,M,NO SEAT BELT,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
39,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
39,White,M,VIOLATION OF PROBATION,1000.0,-1
39,White,M,DOMESTIC BATTERING - 2ND DEGREE,15000.0,-1
39,White,M,AGGRAVATED ASSAULT ON A FAMILY OR HOUSEH,0.0,-1
39,White,M,ENDANG. WELFARE OF A MINOR 1ST,0.0,-1
39,White,M,DOMESTIC BATTERING - 3RD DEGREE,0.0,-1
39,White,M,FLEEING,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
34,White,M,COURTESY/CONTRACT HOLD,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
28,White,M,ASSAULT ON FAMILY MEMBER 3RD,0.0,-1
28,White,M,FALSE IMPRISONMENT - 2ND DEGREE,0.0,-1
28,White,M,RULE 8.1 HEARING,0.0,-1
28,White,M,FAILURE TO APPEAR,0.0,-1
28,White,M,RULE 8.1 HEARING,0.0,-1
