Sex,Race,Charge,Bond,Duration_Jail
M,Black,POSS MARIJUANA/CC,400.0,-1
M,Black,DIST/MANF SCH1 DRUG,120000.0,-1
M,Black,FAIL TO REG VEH,0.0,2
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Hispanic,DRIV LEFT OF CENTER,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,27000.0,1
M,Black,ASSAULT/SIMPLE/CC,500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,32
M,Black,POSS MARIJUANA/CC,500.0,32
M,Hispanic,SIMPLE KIDNAPPING,45000.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,70000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,0
M,Black,DIST/MANF SCH1 DRUG,175000.0,-1
M,Black,FOLLOWING TOO CLOSE/,0.0,33
M,Black,POSS MARIJUANA/CC,0.0,-1
F,White,POSS SCH 2 DRUGS,2500.0,-1
M,Black,THEFT/MISD/CC,1000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,1000.0,22
M,Black,DIST/MANF SCH1 DRUG,50000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,FAIL TO REG VEH,0.0,30
M,White,DIST/MANF SCH1 DRUG,0.0,-1
M,White,DIST/MANF SCH1 DRUG,50000.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
F,White,FAIL TO REG VEH,0.0,1
M,Black,SEAT BELT VIOL,149500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,105000.0,-1
M,Black,NOTIFICATION OF SEX,5000.0,79
F,Black,POSS SCH 2 DRUGS,5000.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,White,EXP REGISTRATION,0.0,-1
F,White,POSS SCH 2 DRUGS,3000.0,-1
F,White,POSS SCH 2 DRUGS,0.0,-1
M,White,POSS SCH 2 DRUGS,5000.0,-1
F,Black,FAIL TO REG VEH,0.0,-1
F,Black,FOLLOWING TOO CLOSE/,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,575
M,White,BURG/AUTO OVER $200,0.0,-1
M,White,FAIL TO REG VEH,0.0,3
M,White,FOLLOWING TOO CLOSE/,0.0,3
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,SIMPLE KIDNAPPING,55500.0,-1
M,Black,IMPROPER LANE USAGE/,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,NOTIFICATION OF SEX,5000.0,-1
F,Black,STOP SIGN/YIELD SIGN,0.0,21
F,Black,PROOF OF INSURANCE R,0.0,21
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,White,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,196
M,Black,POSS SCH 2 DRUGS,0.0,196
M,Black,POSS/DIST MANF SCH I,0.0,-1
M,Black,SEAT BELT VIOL,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,14500.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,IMPROPER LANE USAGE/,0.0,22
F,Black,THEFT/MISD/CC,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
F,Black,FAIL TO REPORT ACC,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,125
M,Black,HIT & RUN/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,20500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,FAIL/YIELD INTERSECT,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Hispanic,IMPROPER LANE USAGE/,0.0,-1
F,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,125000.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,White,POSS MARIJUANA/CC,500.0,-1
F,Black,ASSAULT/AGG/CC,0.0,0
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,15000.0,2
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,15000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,White,ASSAULT/SIMPLE/CC,0.0,-1
F,White,STOP SIGN/YIELD SIGN,0.0,-1
F,White,SEAT BELT VIOL,0.0,-1
M,Black,FAIL TO REG VEH,0.0,16
M,Black,FAIL TO REG VEH,0.0,16
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,THEFT/MISD/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,80500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,366
M,Black,THEFT/MISD/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,5000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,60
M,Black,POSS SCH 2 DRUGS,3000.0,-1
M,Black,NOISE ORDINANCE/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,OBST OF PUB PASSAGE,12000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,SEAT BELT VIOL,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,CRUELTY TO ANIMALS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,157
M,Black,ASSAULT/AGG/CC,500.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,130000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,EXP REGISTRATION,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,5000.0,-1
M,Black,DIST/MANF SCH1 DRUG,4000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,NOTIFICATION OF SEX,5000.0,-1
M,Hispanic,HIT & RUN/CC,0.0,-1
M,None,STOP SIGN/YIELD SIGN,0.0,-1
F,White,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,52000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,CRUELTY TO ANIMALS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,HIT & RUN/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
F,White,POSS SCH 2 DRUGS,17500.0,-1
M,Black,DIST/MANF SCH1 DRUG,70000.0,0
M,Black,DIST/MANF SCH1 DRUG,0.0,0
M,Black,SEAT BELT VIOL,700.0,-1
M,Black,SEAT BELT VIOL,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,7500.0,-1
M,White,EXP REGISTRATION,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,BURG/AUTO OVER $200,5000.0,-1
M,White,POSS SCH 2 DRUGS,4000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,FOLLOWING TOO CLOSE/,0.0,-1
F,Black,STOP SIGN/YIELD SIGN,700.0,14
F,Black,POSS MARIJUANA/CC,500.0,14
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,ANNUAL REG FEE REQUI,0.0,-1
M,Black,THEFT/MISD/CC,0.0,-1
M,Black,ASSAULT/AGG/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,45000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,FOLLOWING TOO CLOSE/,0.0,-1
F,White,POSS MARIJUANA/CC,0.0,185
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,46500.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,6
M,Black,SIMPLE KIDNAPPING,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,5
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,NOISE ORDINANCE/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,500000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,Black,FAIL TO REG VEH,0.0,6
M,Black,DIST/MANF SCH1 DRUG,400500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,OBST OF PUB PASSAGE,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,OBST OF PUB PASSAGE,0.0,74
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,25000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,50000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,IMPROPER LANE USAGE/,0.0,0
M,White,POSS SCH 2 DRUGS,40000.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,11
M,White,DIST/MANF SCH1 DRUG,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,5000.0,7
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,5000.0,-1
M,Black,DIST/MANF SCH1 DRUG,120000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,23
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,HIT & RUN/CC,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,White,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,Black,POSS MARIJUANA/CC,500.0,10
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,28000.0,1
M,Black,DIST/MANF SCH1 DRUG,0.0,1
F,Black,IMPROPER LANE USAGE/,0.0,0
M,Black,ASSAULT/SIMPLE/CC,500.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,STOP SIGN/YIELD SIGN,0.0,863
M,White,FOLLOWING TOO CLOSE/,200.0,-1
M,White,IMPROPER LANE USAGE/,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,FAIL TO REG VEH,0.0,67
M,Black,DIST/MANF SCH1 DRUG,0.0,2
M,Black,POSS MARIJUANA/CC,0.0,2
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,ASSAULT/AGG/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,38
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,56000.0,88
M,Black,POSS SCH 2 DRUGS,0.0,88
F,Black,THEFT/MISD/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,60000.0,-1
M,Black,DIST/MANF SCH1 DRUG,30000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,7500.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Hispanic,STOP SIGN/YIELD SIGN,0.0,-1
M,Hispanic,FOLLOWING TOO CLOSE/,0.0,-1
M,Hispanic,FAIL TO REG VEH,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,HIT & RUN/CC,0.0,-1
F,Black,POSS SCH 2 DRUGS,5000.0,4
M,Black,POSS MARIJUANA/CC,500.0,6
M,Black,FOLLOWING TOO CLOSE/,700.0,6
M,Black,DIST/MANF SCH1 DRUG,0.0,6
F,Black,POSS SCH 2 DRUGS,7000.0,-1
F,Black,HIT & RUN/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,333
M,Black,NOTIFICATION OF SEX,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,None,SIMPLE KIDNAPPING,5000.0,-1
F,Asian,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,57500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,32000.0,5
M,Black,DIST/MANF SCH1 DRUG,0.0,5
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,500.0,1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,POSS MARIJUANA/CC,0.0,32
M,Black,POSS/DIST MANF SCH I,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,500.0,-1
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
F,White,ASSAULT/AGG/CC,500.0,4
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,HIT & RUN/CC,0.0,-1
M,Black,FOLLOWING TOO CLOSE/,0.0,-1
M,Black,POSS SCH 2 DRUGS,50000.0,80
M,Hispanic,HIT & RUN/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,493
M,Black,POSS MARIJUANA/CC,0.0,5
M,Black,POSS SCH 2 DRUGS,8000.0,1
M,Black,CRUELTY TO ANIMALS,0.0,-1
M,Black,POSS SCH 2 DRUGS,22500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,THEFT/MISD/CC,0.0,7
M,Black,DIST/MANF SCH1 DRUG,195000.0,-1
M,White,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,7500.0,10
M,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,152
M,Black,DIST/MANF SCH1 DRUG,36500.0,-1
M,Black,DIST/MANF SCH1 DRUG,90000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
F,Black,POSS SCH 2 DRUGS,0.0,9
M,Black,POSS SCH 2 DRUGS,20000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,SEAT BELT VIOL,10000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,40000.0,-1
M,Black,POSS SCH 2 DRUGS,12500.0,-1
M,Black,DIST/MANF SCH1 DRUG,15000.0,1
F,Hispanic,POSS MARIJUANA/CC,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,27
M,Black,IMPROPER LANE USAGE/,0.0,27
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,IMPROPER LANE USAGE/,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,SEAT BELT VIOL,600.0,1
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,Black,DRIV LEFT OF CENTER,0.0,-1
M,Black,POSS MARIJUANA/CC,500.0,14
M,Black,DIST/MANF SCH1 DRUG,42500.0,5
F,Black,STOP SIGN/YIELD SIGN,0.0,-1
F,Black,FAIL TO REG VEH,0.0,-1
F,Black,DIST/MANF SCH1 DRUG,90000.0,-1
F,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,Black,POSS SCH 2 DRUGS,0.0,-1
F,Black,THEFT/MISD/CC,500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,6
M,White,POSS SCH 2 DRUGS,21500.0,-1
M,White,IMPROPER LANE USAGE/,0.0,1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,OBST OF PUB PASSAGE,500.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,34000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
F,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,SIMPLE KIDNAPPING,0.0,-1
M,Black,THEFT/MISD/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,75000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,ASSAULT/AGG/CC,500.0,-1
M,Black,DIST/MANF SCH1 DRUG,100000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,None,STOP SIGN/YIELD SIGN,0.0,10
M,Black,POSS SCH 2 DRUGS,1050.0,0
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Hispanic,POSS SCH 2 DRUGS,0.0,0
M,Black,THEFT/MISD/CC,0.0,308
M,Black,DIST/MANF SCH1 DRUG,15000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,FAIL TO REG VEH,0.0,52
M,White,SEAT BELT VIOL,0.0,52
M,Black,POSS SCH 2 DRUGS,0.0,-1
F,Black,FAIL TO REG VEH,0.0,-1
F,Black,THEFT/MISD/CC,0.0,-1
F,White,POSS SCH 2 DRUGS,8000.0,-1
M,Black,DIST/MANF SCH1 DRUG,246000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
F,Black,FAIL TO REPORT ACC,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
F,Black,THEFT/MISD/CC,0.0,58
M,Black,POSS MARIJUANA/CC,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,STOP SIGN/YIELD SIGN,0.0,-1
F,White,POSS MARIJUANA/CC,500.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,SEAT BELT VIOL,12050.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,1500.0,-1
M,Black,POSS SCH 2 DRUGS,30000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,66
M,Black,DIST/MANF SCH1 DRUG,100000.0,-1
M,Black,THEFT/MISD/CC,0.0,3
F,Black,POSS SCH 2 DRUGS,0.0,2
F,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
F,White,POSS SCH 2 DRUGS,4000.0,0
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,STOP SIGN/YIELD SIGN,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,15
M,White,IMPROPER LANE USAGE/,0.0,70
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,500.0,-1
M,Black,IMPROPER LANE USAGE/,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS SCH 2 DRUGS,10000.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,5000.0,-1
M,Black,NOTIFICATION OF SEX,0.0,-1
M,Black,ANNUAL REG FEE REQUI,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,0
F,Black,BURG/AUTO OVER $200,0.0,-1
F,Black,ASSAULT/SIMPLE/CC,1000.0,-1
F,Black,ASSAULT/SIMPLE/CC,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,White,EXP REGISTRATION,0.0,-1
M,Black,OBST OF PUB PASSAGE,0.0,-1
M,Black,POSS SCH 2 DRUGS,10000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,25000.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
